availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
109;0;1;58;260;20221130095001
177;0;1;31;260;20221130044001
104;0;1;60;260;20221130133001
110;0;1;57;260;20221130094001
158;0;1;39;260;20221130071501
168;0;1;35;260;20221130234619
119;0;1;54;260;20221129205001
174;0;1;33;260;20221129225501
179;0;1;31;260;20221130025501
117;0;1;55;260;20221129204001
113;0;1;56;260;20221129200801
109;0;1;58;260;20221130134501
137;0;1;47;260;20221130162501
165;0;1;36;260;20221130232501
114;0;1;56;260;20221130140001
143;0;1;45;260;20221130172501
104;0;1;60;260;20221129190201
156;0;1;40;260;20221129163801
177;0;1;31;260;20221130045001
113;0;1;56;260;20221130140501
174;0;1;33;260;20221129231501
177;0;1;31;260;20221130042501
179;0;1;31;260;20221130025001
106;0;1;59;260;20221129184601
104;0;1;60;260;20221130132501
110;0;1;57;260;20221130092001
149;0;1;42;260;20221129173401
120;0;1;53;260;20221129182601
179;0;1;31;260;20221130024501
106;0;1;59;260;20221130184155
109;0;1;58;260;20221130094501
122;0;1;53;260;20221130084501
114;0;1;56;260;20221129202001
107;0;1;58;260;20221129194601
175;0;1;32;260;20221130061001
148;0;1;43;260;20221130170501
109;0;1;58;260;20221129183801
177;0;1;31;260;20221130050501
108;0;1;58;260;20221129195201
140;0;1;46;260;20221129215001
136;0;1;47;260;20221129214501
179;0;1;31;260;20221130031501
114;0;1;56;260;20221129202401
108;0;1;58;260;20221130102501
151;0;1;41;260;20221129172201
126;0;1;51;260;20221130083501
125;0;1;51;260;20221129180801
105;0;1;59;260;20221129193801
110;0;1;57;260;20221130102001
157;0;1;39;260;20221129170201
104;0;1;60;260;20221129185401
100;0;1;61;260;20221130194001
118;0;1;54;260;20221129204801
115;0;1;55;260;20221129201001
129;0;1;50;260;20221129180401
112;0;1;56;260;20221130145001
99;0;1;61;260;20221129191601
148;0;1;43;260;20221130170001
126;0;1;51;260;20221130180001
102;0;1;60;260;20221129190601
121;0;1;53;260;20221129210001
176;0;1;32;260;20221130000501
179;0;1;31;260;20221130011501
110;0;1;57;260;20221130095501
159;0;1;38;260;20221130065501
179;0;1;31;260;20221130011001
149;0;1;42;260;20221129173201
100;0;1;61;260;20221130105501
114;0;1;56;260;20221129201401
134;0;1;48;260;20221130162001
179;0;1;31;260;20221130032001
155;0;1;40;260;20221129222001
117;0;1;55;260;20221129182401
176;0;1;32;260;20221130054001
109;0;1;58;260;20221129184201
179;0;1;31;260;20221130012501
103;0;1;60;260;20221130200001
99;0;1;61;260;20221130191501
154;0;1;40;260;20221129170601
177;0;1;31;260;20221130053001
114;0;1;56;260;20221129201801
115;0;1;55;260;20221130085501
109;0;1;58;260;20221129195601
158;0;1;39;260;20221130073001
160;0;1;38;260;20221130224501
117;0;1;55;260;20221129182801
114;0;1;56;260;20221129201601
179;0;1;31;260;20221130021501
110;0;1;57;260;20221130103501
101;0;1;61;260;20221130123501
122;0;1;53;260;20221129211201
114;0;1;56;260;20221129203601
122;0;1;53;260;20221129211801
