availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
89;0;1;40;150;20221130095001
95;0;1;36;150;20221130044001
86;0;1;42;150;20221130133001
90;0;1;40;150;20221130094001
97;0;1;35;150;20221130071501
87;0;1;42;150;20221130234619
76;0;1;49;150;20221129205001
88;0;1;41;150;20221129225501
89;0;1;40;150;20221130025501
79;0;1;47;150;20221129204001
83;0;1;44;150;20221129200801
86;0;1;42;150;20221130134501
84;0;1;44;150;20221130162501
87;0;1;42;150;20221130232501
88;0;1;41;150;20221130140001
83;0;1;44;150;20221130172501
77;0;1;48;150;20221129190201
83;0;1;44;150;20221129163801
94;0;1;37;150;20221130045001
87;0;1;42;150;20221130140501
89;0;1;40;150;20221129231501
92;0;1;38;150;20221130042501
89;0;1;40;150;20221130025001
81;0;1;46;150;20221129184601
86;0;1;42;150;20221130132501
89;0;1;40;150;20221130092001
92;0;1;38;150;20221129173401
88;0;1;41;150;20221129182601
89;0;1;40;150;20221130024501
76;0;1;49;150;20221130184155
90;0;1;40;150;20221130094501
91;0;1;39;150;20221130084501
77;0;1;48;150;20221129202001
80;0;1;46;150;20221129194601
95;0;1;36;150;20221130061001
78;0;1;48;150;20221130170501
84;0;1;44;150;20221129183801
96;0;1;36;150;20221130050501
82;0;1;45;150;20221129195201
80;0;1;46;150;20221129215001
80;0;1;46;150;20221129214501
89;0;1;40;150;20221130031501
79;0;1;47;150;20221129202401
90;0;1;40;150;20221130102501
90;0;1;40;150;20221129172201
91;0;1;39;150;20221130083501
91;0;1;39;150;20221129180801
80;0;1;46;150;20221129193801
90;0;1;40;150;20221130102001
84;0;1;44;150;20221129170201
78;0;1;48;150;20221129185401
78;0;1;48;150;20221130194001
76;0;1;49;150;20221129204801
81;0;1;46;150;20221129201001
91;0;1;39;150;20221129180401
85;0;1;43;150;20221130145001
79;0;1;47;150;20221129191601
79;0;1;47;150;20221130170001
75;0;1;50;150;20221130180001
78;0;1;48;150;20221129190601
76;0;1;49;150;20221129210001
91;0;1;39;150;20221130000501
89;0;1;40;150;20221130011501
89;0;1;40;150;20221130095501
94;0;1;37;150;20221130065501
89;0;1;40;150;20221130011001
93;0;1;38;150;20221129173201
88;0;1;41;150;20221130105501
81;0;1;46;150;20221129201401
82;0;1;45;150;20221130162001
90;0;1;40;150;20221130032001
81;0;1;46;150;20221129222001
88;0;1;41;150;20221129182401
97;0;1;35;150;20221130054001
81;0;1;46;150;20221129184201
89;0;1;40;150;20221130012501
69;0;1;54;150;20221130200001
73;0;1;51;150;20221130191501
85;0;1;43;150;20221129170601
97;0;1;35;150;20221130053001
80;0;1;46;150;20221129201801
88;0;1;41;150;20221130085501
83;0;1;44;150;20221129195601
97;0;1;35;150;20221130073001
78;0;1;48;150;20221130224501
88;0;1;41;150;20221129182801
78;0;1;48;150;20221129201601
89;0;1;40;150;20221130021501
90;0;1;40;150;20221130103501
88;0;1;41;150;20221130123501
79;0;1;47;150;20221129211201
81;0;1;46;150;20221129203601
78;0;1;48;150;20221129211801
89;0;1;40;150;20221130031001
80;0;1;46;150;20221129212401
90;0;1;40;150;20221130033001
91;0;1;39;150;20221130003001
88;0;1;41;150;20221130113001
