availablecapacity;freeparking;isopennow;occupation;totalcapacity;timestamp
550;0;1;0;550;20221130023001
550;0;1;0;550;20221130072501
550;0;1;0;550;20221130082501
550;0;1;0;550;20221130030001
550;0;1;0;550;20221129235001
550;0;1;0;550;20221130212001
550;0;1;0;550;20221130153501
550;0;1;0;550;20221130225501
550;0;1;0;550;20221130212501
548;0;1;0;550;20221129175401
501;0;1;8;550;20221129195401
550;0;1;0;550;20221130092501
550;0;1;0;550;20221130204001
550;0;1;0;550;20221130104501
501;0;1;8;550;20221129183201
473;0;1;14;550;20221129191201
505;0;1;8;550;20221129200201
550;0;1;0;550;20221130161501
550;0;1;0;550;20221130233001
476;0;1;13;550;20221129194001
550;0;1;0;550;20221130112501
550;0;1;0;550;20221129170401
531;0;1;3;550;20221130191001
550;0;1;0;550;20221129213001
550;0;1;0;550;20221129164001
550;0;1;0;550;20221130043501
550;0;1;0;550;20221130020502
550;0;1;0;550;20221130052001
550;0;1;0;550;20221130135501
550;0;1;0;550;20221130214501
529;0;1;3;550;20221129180201
544;0;1;1;550;20221130142001
475;0;1;13;550;20221129192201
550;0;1;0;550;20221130200501
550;0;1;0;550;20221129230501
550;0;1;0;550;20221130022001
550;0;1;0;550;20221130063501
498;0;1;9;550;20221129195801
550;0;1;0;550;20221129212001
550;0;1;0;550;20221130163737
545;0;1;0;550;20221129204401
550;0;1;0;550;20221129212601
505;0;1;8;550;20221129202201
550;0;1;0;550;20221130043001
550;0;1;0;550;20221129165401
550;0;1;0;550;20221130111001
550;0;1;0;550;20221130120001
550;0;1;0;550;20221130041501
550;0;1;0;550;20221130125001
550;0;1;0;550;20221130211001
550;0;1;0;550;20221129225001
550;0;1;0;550;20221130154001
550;0;1;0;550;20221129215501
472;0;1;14;550;20221129193601
550;0;1;0;550;20221130035001
550;0;1;0;550;20221130103001
549;0;1;0;550;20221129172601
550;0;1;0;550;20221129171601
550;0;1;0;550;20221130070501
509;0;1;7;550;20221129182001
550;0;1;0;550;20221130040501
516;0;1;6;550;20221129180601
549;0;1;0;550;20221129174001
544;0;1;1;550;20221130144501
550;0;1;0;550;20221129222501
550;0;1;0;550;20221129165801
550;0;1;0;550;20221130131001
550;0;1;0;550;20221130205001
550;0;1;0;550;20221129224001
536;0;1;2;550;20221130192001
550;0;1;0;550;20221130132001
550;0;1;0;550;20221130055501
550;0;1;0;550;20221130024001
550;0;1;0;550;20221130220501
550;0;1;0;550;20221130181501
550;0;1;0;550;20221130054501
546;0;1;0;550;20221130150501
503;0;1;8;550;20221129183001
476;0;1;13;550;20221129194201
550;0;1;0;550;20221130234534
550;0;1;0;550;20221129174201
550;0;1;0;550;20221130224001
550;0;1;0;550;20221130174501
550;0;1;0;550;20221129232501
550;0;1;0;550;20221130080001
550;0;1;0;550;20221129205201
550;0;1;0;550;20221130210501
550;0;1;0;550;20221130060501
477;0;1;13;550;20221129190001
550;0;1;0;550;20221130163501
479;0;1;12;550;20221129185201
550;0;1;0;550;20221130073501
550;0;1;0;550;20221130155501
550;0;1;0;550;20221130202001
550;0;1;0;550;20221130001501
550;0;1;0;550;20221130182001
550;0;1;0;550;20221129165001
550;0;1;0;550;20221130082001
550;0;1;0;550;20221129163601
550;0;1;0;550;20221130004501
550;0;1;0;550;20221130005501
550;0;1;0;550;20221129233501
550;0;1;0;550;20221130130002
550;0;1;0;550;20221130221501
550;0;1;0;550;20221129164801
550;0;1;0;550;20221129235501
550;0;1;0;550;20221130091501
496;0;1;9;550;20221129195001
550;0;1;0;550;20221129205801
550;0;1;0;550;20221130014501
474;0;1;13;550;20221129191401
518;0;1;5;550;20221129202801
550;0;1;0;550;20221130160501
506;0;1;8;550;20221129181801
550;0;1;0;550;20221130002501
511;0;1;7;550;20221129203201
475;0;1;13;550;20221129191001
550;0;1;0;550;20221130223001
550;0;1;0;550;20221130173001
479;0;1;12;550;20221129185601
471;0;1;14;550;20221129193401
550;0;1;0;550;20221130181001
492;0;1;10;550;20221129184401
550;0;1;0;550;20221130072001
550;0;1;0;550;20221130155001
550;0;1;0;550;20221130223501
550;0;1;0;550;20221130211501
550;0;1;0;550;20221129205401
550;0;1;0;550;20221129220001
550;0;1;0;550;20221130021001
528;0;1;4;550;20221129203401
550;0;1;0;550;20221130114501
550;0;1;0;550;20221130070001
550;0;1;0;550;20221130063001
550;0;1;0;550;20221130095001
550;0;1;0;550;20221130044001
550;0;1;0;550;20221130133001
550;0;1;0;550;20221130094001
550;0;1;0;550;20221130071501
550;0;1;0;550;20221130234619
550;0;1;0;550;20221129205001
550;0;1;0;550;20221129225501
550;0;1;0;550;20221130025501
539;0;1;2;550;20221129204001
505;0;1;8;550;20221129200801
550;0;1;0;550;20221130134501
550;0;1;0;550;20221130162501
550;0;1;0;550;20221130232501
550;0;1;0;550;20221130140001
550;0;1;0;550;20221130172501
477;0;1;13;550;20221129190201
550;0;1;0;550;20221129163801
550;0;1;0;550;20221130045001
550;0;1;0;550;20221130140501
550;0;1;0;550;20221129231501
550;0;1;0;550;20221130042501
550;0;1;0;550;20221130025001
488;0;1;11;550;20221129184601
550;0;1;0;550;20221130132501
550;0;1;0;550;20221130092001
543;0;1;1;550;20221129173401
505;0;1;8;550;20221129182601
550;0;1;0;550;20221130024501
550;0;1;0;550;20221130184155
550;0;1;0;550;20221130094501
550;0;1;0;550;20221130084501
506;0;1;8;550;20221129202001
478;0;1;13;550;20221129194601
550;0;1;0;550;20221130061001
550;0;1;0;550;20221130170501
492;0;1;10;550;20221129183801
550;0;1;0;550;20221130050501
483;0;1;12;550;20221129195201
550;0;1;0;550;20221129215001
550;0;1;0;550;20221129214501
550;0;1;0;550;20221130031501
505;0;1;8;550;20221129202401
550;0;1;0;550;20221130102501
550;0;1;0;550;20221129172201
550;0;1;0;550;20221130083501
516;0;1;6;550;20221129180801
472;0;1;14;550;20221129193801
550;0;1;0;550;20221130102001
550;0;1;0;550;20221129170201
479;0;1;12;550;20221129185401
543;0;1;1;550;20221130194001
550;0;1;0;550;20221129204801
506;0;1;8;550;20221129201001
521;0;1;5;550;20221129180401
547;0;1;0;550;20221130145001
473;0;1;14;550;20221129191601
